UUID,REVIEW,LABEL,TAG,VERSION,TIMESTAMP
7b31a1f1-9efc-40d1-86a2-911eca3ae32b,amazing,0,TRAIN,v1.0.0,2019-08-23 17:00:00
66b387ed-4acd-4c1a-b319-29de371da03f,dokter respons dan memastikan apakah benar benar sudah jelas atau masih ada yang mau ditanyakan,0,TRAIN,v1.0.0,2019-08-23 17:00:00
bb876e61-1a8a-4164-82d5-c29d04ae7ae8,terima kasih banyak dok atas sarannya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
2a3c0393-c0b9-4866-929b-73370757fc38,terima kasih dok atas informasinya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
dddf8204-6f3b-4c81-ad60-fd87d2b406cb,enak aja,0,TRAIN,v1.0.0,2019-08-23 17:00:00
0430f8a0-b034-4aca-9631-b9199c38e382,saya jadi tahu dan tidak khawatir lagi,0,TRAIN,v1.0.0,2019-08-23 17:00:00
9b0a2190-6d7c-437f-a8be-054734488cb0,lebih tahu tentang penanganan dasar awal,0,TRAIN,v1.0.0,2019-08-23 17:00:00
ab084cca-5c87-4b2e-98e9-a7301f2c6fd7,mudah the best,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b89d670e-83ab-4550-b4ec-7e8f72d55611,enggak menunggu waktu lama langsung dijawab aku suka,0,TRAIN,v1.0.0,2019-08-23 17:00:00
32a55a28-bd38-43f3-96c1-45efd7bb0e01,puas banget bisa tanya tanya sama dokter,0,TRAIN,v1.0.0,2019-08-23 17:00:00
63e27260-b463-4aa1-a0f0-c7e64de404ba,terima kasih dok soalnya ini bulan puasa jadi bawaannya kalau pagi pagi mau tidur mulu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b0dcd5ad-c157-4fa1-a146-23b30894bf26,semua jawaban sangat membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
68bca842-f1ed-47c9-9ea6-d884a5034775,terima kasih banyak atas penjelasannya yang memuaskan dan dimengerti,0,TRAIN,v1.0.0,2019-08-23 17:00:00
cea3a4fa-e267-4f76-a548-69362e579743,diagnosisnya benar,0,TRAIN,v1.0.0,2019-08-23 17:00:00
8570e25c-133c-4407-a88d-f23a55efc918,dokternya ramah dan sangat membantu saya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
717f5aca-addc-43e9-ba2b-379c61a60f86,dokternya baik cara konsul ke dokter yang sama lagi caranya gimana ya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
cbae429b-0d77-482c-8b36-2cc5134c8bd4,bikin saya ngerti,0,TRAIN,v1.0.0,2019-08-23 17:00:00
97dbea3b-2c23-4e92-b545-a98e72144e35,maaf saya baru buka chat karena baru bangun tidur besok periksa dokter tht terima kasih dokter,0,TRAIN,v1.0.0,2019-08-23 17:00:00
92caf10a-f9f3-4eb8-9a92-a9d1d7487ddc,dokter cantik andai bisa punya istri dokter kayak ini,0,TRAIN,v1.0.0,2019-08-23 17:00:00
9c1c7cab-94c2-4f77-ac9a-40a64d3c1c7d,penjelasannya jelas terasa seperti konsultasi langsung,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b610a82e-b434-4038-a8a9-f18b7fdb1f2c,terima kasih dok maaf baru hari saya balasnya karena saya juga baca sebentar matanya langsung sakit,0,TRAIN,v1.0.0,2019-08-23 17:00:00
5b02633b-f9c7-4bb4-a9f4-6700b41da6dc,dokter amazing,0,TRAIN,v1.0.0,2019-08-23 17:00:00
180f9cf3-b6d3-4207-b9e8-5c03d9b959c3,ramah dokternya saran sarannya cukup membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
06ba4fb0-3ee5-4ed9-9c1f-18abd77aa05b,aku suka dokter ini jelas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
356aaad2-a86c-4556-85ce-0739c70c16c0,benar benar membantuku,0,TRAIN,v1.0.0,2019-08-23 17:00:00
51dafe10-a15b-443f-bb74-1ce47084a46f,mauliate,0,TRAIN,v1.0.0,2019-08-23 17:00:00
618b218c-f310-43b1-94ed-868ab6716604,terima kasih dokter cantik,0,TRAIN,v1.0.0,2019-08-23 17:00:00
93440198-5f7c-4e75-a252-38e7c595f923,cepat ramah tahu apa yang aku mau,0,TRAIN,v1.0.0,2019-08-23 17:00:00
fac1c511-0796-46cb-9b06-e5c12d1da242,terima kasih banyak,0,TRAIN,v1.0.0,2019-08-23 17:00:00
00108b8c-08c0-4589-8b6a-f2cca3ad4101,detail,0,TRAIN,v1.0.0,2019-08-23 17:00:00
d868dee8-ced6-4580-8c9b-762512f7cdb3,jika ada pertanyaan lagi saya akan tanya ke dokter katanya lagi,0,TRAIN,v1.0.0,2019-08-23 17:00:00
9a42cec5-c47e-4f30-80a2-10733c8da072,right,0,TRAIN,v1.0.0,2019-08-23 17:00:00
3fa339c6-c05e-40e7-a2a6-d12c0568a699,semua pertanyaan dijawab dengan jelas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
043428c8-9323-44a3-8a44-0b582f28dabf,dokternya sangat baik dan sarannya juga membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
0f26655a-09e1-4a2c-83e2-0f55e0991ddc,dokternya best deh,0,TRAIN,v1.0.0,2019-08-23 17:00:00
769e359c-ac37-4f82-87a8-fbd890fdca11,jawabnya cepat begitu puas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
98a5f7b1-3539-4720-bb95-185a74915c45,best banget,0,TRAIN,v1.0.0,2019-08-23 17:00:00
731552e0-0dde-4dd9-9b55-63811f9fc6a8,cepat responnya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
cb44a3f4-913a-41af-89d2-ff971004f857,masuk pak eko,0,TRAIN,v1.0.0,2019-08-23 17:00:00
8c856207-448b-4bbb-b78e-d076b4337538,saya jadi mengetahui pencegahannya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
794c353b-4b61-4bdc-a81b-fc87723da3eb,terima kasih sudah diberi solusinya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
7931b6af-c8e6-4983-955b-c45244017075,begitu cepat merespons,0,TRAIN,v1.0.0,2019-08-23 17:00:00
5239201a-c457-421a-b1af-75d7df7cb271,sangat membantu saya sejak saya menderita campak saya enggak boleh makan ini makan itu katanya setelah saya bertanya kepada dokter saya tidak takut lagi saat memilih makanan saya menjadi lega,0,TRAIN,v1.0.0,2019-08-23 17:00:00
641e6757-3cd4-437c-b6bf-547e56ff66e2,puas sangat,0,TRAIN,v1.0.0,2019-08-23 17:00:00
7a4bff30-0f30-44ef-ab63-d86abc5696f4,boleh juga nih dokter,0,TRAIN,v1.0.0,2019-08-23 17:00:00
4bad2666-fb31-4e34-844c-d972f1f5567a,thank you so much,0,TRAIN,v1.0.0,2019-08-23 17:00:00
a0f1a8f0-d29b-4746-b59e-64cf01d7ed4d,terima kasih respon cepat dan sangat membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
3f900d8d-7c54-48dd-bcd3-16bd0b9c5ba3,mantap jiwa,0,TRAIN,v1.0.0,2019-08-23 17:00:00
f12f8452-56db-42ca-ad69-65a72c96a134,sangat membantu saya terima kasih banyak dok,0,TRAIN,v1.0.0,2019-08-23 17:00:00
340a9a5c-97bb-420f-b798-0683f72e0d0d,bisa dimengerti,0,TRAIN,v1.0.0,2019-08-23 17:00:00
24385094-2197-4554-a5a2-f55b568f343c,baik semoga selalu sehatdok,0,TRAIN,v1.0.0,2019-08-23 17:00:00
bcb1e579-cafa-41dd-ad9b-cee0de9bfa3c,saya jadi tahu apa yang harus dilakukan,0,TRAIN,v1.0.0,2019-08-23 17:00:00
8e0185f0-9f65-4622-968f-27ac79e34629,100 pas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b687e913-a590-48b8-9c88-ddfb784b5e4a,wow,0,TRAIN,v1.0.0,2019-08-23 17:00:00
2a745eb2-5fc7-4b29-993a-f64af41de041,terbaik sangat membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
7ac054bb-b06b-4bd5-85fa-e4f82e7b20d8,sukses selalu buat dokter dokter ya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b981b14d-b398-4334-98da-4fda26bea996,alami,0,TRAIN,v1.0.0,2019-08-23 17:00:00
47750bde-2f78-4266-9670-3e9d83676607,saya puas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
a222e595-3cf4-433f-bf71-b6537345f05f,puas banget sama apa ini,0,TRAIN,v1.0.0,2019-08-23 17:00:00
bb7a2b0f-a32b-4de6-866e-20c78120eda9,good job dok,0,TRAIN,v1.0.0,2019-08-23 17:00:00
5bc0276c-334d-41f8-a74f-142a9587e4dd,menjawab dengan sangat ramah dan kata katanya dapat dicerna,0,TRAIN,v1.0.0,2019-08-23 17:00:00
82687809-bdb9-4519-8085-82f72b458bdf,mantap,0,TRAIN,v1.0.0,2019-08-23 17:00:00
37cd71d8-9b82-4e68-baf1-a4114c11d0d0,dokternya informatif dan ramah,0,TRAIN,v1.0.0,2019-08-23 17:00:00
14f0e144-01fc-4252-a346-6dae5433afff,jadi enggak takut lagi,0,TRAIN,v1.0.0,2019-08-23 17:00:00
3219b32c-3717-4712-8704-3f93e10a742a,terima kasih dok sangat membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
7072d824-2d6a-4483-9129-127bcb549d9c,bagus sangat membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
5ca3dceb-d3cb-40a4-b2f8-a1989b8c854f,alhamdulillah selesai,0,TRAIN,v1.0.0,2019-08-23 17:00:00
21533e6a-60ed-48c1-af57-b181ea18f649,dokternya ramah dan baik informasinya yang diberikan jelas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
e7f4fc69-b18b-4727-821f-7b7832d8ec59,membantu sekali,0,TRAIN,v1.0.0,2019-08-23 17:00:00
379462c3-453b-404c-88a0-d414e4447d5c,jelas sudah,0,TRAIN,v1.0.0,2019-08-23 17:00:00
2b3cbdda-285b-4b1d-8dca-dc21e9998151,enak jelas,0,TRAIN,v1.0.0,2019-08-23 17:00:00
17f5f21c-f4b7-4f3b-bc86-e0436a90a1fc,dokternya pasif,0,TRAIN,v1.0.0,2019-08-23 17:00:00
db9cfa24-4c9e-43a6-8a81-85b896beb53e,respon cepat ramah,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b56a9df9-5168-4f9a-b9a2-be3e7f4c2461,dokternya ganteng sudah itu saja,0,TRAIN,v1.0.0,2019-08-23 17:00:00
87251c7b-b34c-4b2f-9604-d9cc28459536,dokter favorit aku,0,TRAIN,v1.0.0,2019-08-23 17:00:00
50e9979b-cc9b-417e-a847-e0248360d61c,terima kasih dok saya bisa tahu bagaimana cara mengatasi ini,0,TRAIN,v1.0.0,2019-08-23 17:00:00
911883ce-a5fc-48a7-b07f-2f16b62fce77,cepat ditangani,0,TRAIN,v1.0.0,2019-08-23 17:00:00
66cefb1a-3f6e-44f7-a238-b26a65841e19,sangat membantu karena saya sedikit frustasi setiap hari selalu melihat rambut rontok,0,TRAIN,v1.0.0,2019-08-23 17:00:00
cf3d8252-cfff-4af8-b30b-90e9f9ec93d0,responsif,0,TRAIN,v1.0.0,2019-08-23 17:00:00
b464835b-adb7-48b5-8c40-05c81e64ef23,puas kok,0,TRAIN,v1.0.0,2019-08-23 17:00:00
e8537215-261d-4ec8-9fcf-f17ddc7d6138,ini sangat membantu saya sebagai ibu muda dan pertama punya anak,0,TRAIN,v1.0.0,2019-08-23 17:00:00
69eb7ac6-5599-4e97-9c8d-d958daef4d6f,cepat dalam membantu dan mengatasi permasalahan,0,TRAIN,v1.0.0,2019-08-23 17:00:00
45eed23e-769e-4f34-a6b4-414b7165de0d,termotivasi,0,TRAIN,v1.0.0,2019-08-23 17:00:00
de58dd61-c451-4d4e-b771-dcb26096dfbe,jelas tidak bertele tele,0,TRAIN,v1.0.0,2019-08-23 17:00:00
2d81a09b-d49d-48e4-bfc5-202a794bbfb6,puas setelah mendengar informasi lebih lengkap,0,TRAIN,v1.0.0,2019-08-23 17:00:00
07b48d06-be73-4364-8646-46c3cd47a55b,excellent,0,TRAIN,v1.0.0,2019-08-23 17:00:00
df9f94c8-3cdc-428f-b0fb-2958a20f7a67,mantap saya akan tes lagi 3 bulan ke depan,0,TRAIN,v1.0.0,2019-08-23 17:00:00
862a5ad6-0a07-405b-aa80-1f534d5cec2b,ramah,0,TRAIN,v1.0.0,2019-08-23 17:00:00
589c146e-981a-4482-a201-e7950081ccad,terima kasih dok semoga sehat selalu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
8dfac535-da2d-456b-9d6d-a5c1432246dc,respon cepat,0,TRAIN,v1.0.0,2019-08-23 17:00:00
99c06668-57da-4266-843d-ecfd28363e0a,ramah cepat respon,0,TRAIN,v1.0.0,2019-08-23 17:00:00
3f393147-29e5-4adb-a789-5b29e3a987f3,terima kasih semuanya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
13ad2cac-a897-4fc0-828d-9685a57568b2,bagus bagus,0,TRAIN,v1.0.0,2019-08-23 17:00:00
fcbda2dc-259e-4ab3-a1ab-791f922e9421,mantul terjawab sudah,0,TRAIN,v1.0.0,2019-08-23 17:00:00
5d7f6ed5-98b9-4598-99c3-47e3683cd418,okay,0,TRAIN,v1.0.0,2019-08-23 17:00:00
55b70cb4-9929-4b26-b2b7-4e88574e3e7b,ramah dan sangat membantu,0,TRAIN,v1.0.0,2019-08-23 17:00:00
9980383d-9939-4b01-ad84-ef14185905d8,i love it,0,TRAIN,v1.0.0,2019-08-23 17:00:00
ef243863-6289-4e69-aa85-f31a94b8dbdc,jelas banget apa yang diarahkan,0,TRAIN,v1.0.0,2019-08-23 17:00:00
eea23678-b389-4089-b4b1-23467cc3ff56,the best enggak asal jawab pertanyaan sabar,0,TRAIN,v1.0.0,2019-08-23 17:00:00
25b937c0-c6fd-4b83-9ea2-9e204cacd18a,penjelasannya detail,0,TRAIN,v1.0.0,2019-08-23 17:00:00
0a4c3276-a059-405a-b0a9-58c317927a4f,jawabnya jelas banget,0,TRAIN,v1.0.0,2019-08-23 17:00:00
71ae6bc7-56b4-4390-a8a8-852c1ac00902,penjelasan yang diberikan oleh dokter sudah jelas terima kasih dok sudah mau jawab pertanyaan saya,0,TRAIN,v1.0.0,2019-08-23 17:00:00
56356737-9ebe-4952-a699-517fdbcf0b85,mantul mantap betul,0,TRAIN,v1.0.0,2019-08-23 17:00:00
86bcdb62-23af-43af-a4ff-43d464050330,konsultasi sama dokternya puas banget dan ramah banget,0,TRAIN,v1.0.0,2019-08-23 17:00:00
fe695db0-652d-447b-9717-8f878012a901,intinya best banget,0,TRAIN,v1.0.0,2019-08-23 17:00:00
279828b6-32b5-47e4-8e61-66d680c6bbd2,mantap dok,0,TRAIN,v1.0.0,2019-08-23 17:00:00
bda5c8ed-741b-4069-872b-e7759d5306b5,ramah sekali,0,TRAIN,v1.0.0,2019-08-23 17:00:00
8c570775-bdd9-46f6-b97f-bb2a02425ee7,semua sarannya bermanfaat,0,TRAIN,v1.0.0,2019-08-23 17:00:00
48981d60-5af1-4ea5-b4b8-ed70cab0ed4e,ada jalan keluar penanganan pertama ketika kepala mulai sakit,0,TRAIN,v1.0.0,2019-08-23 17:00:00
f8b18e8c-48ed-4227-a598-fae7d1f76f78,sangat baik dalam menyampaikan saran,0,TRAIN,v1.0.0,2019-08-23 17:00:00
3c2c6e1b-0ec4-470f-aa91-9f59f269a2a5,saya 100 puas,0,TEST,v1.0.0,2019-08-23 17:00:00
786b6c63-0176-408e-9aaa-5315ac515c09,puas punya aplikasi ini,0,TEST,v1.0.0,2019-08-23 17:00:00
1620e28f-270d-4591-9bdf-bc83287b749d,sangat ramah dan jelas penjelasannya,0,TEST,v1.0.0,2019-08-23 17:00:00
5c8fa14c-ed85-4486-af9f-840b1a1d4ead,pelayanan yang sangat baik ramah dari dokternya terima kasih,0,TEST,v1.0.0,2019-08-23 17:00:00
0340f50d-9019-4a56-844f-619ac96b8eb5,infonya lengkap,0,TEST,v1.0.0,2019-08-23 17:00:00
05cf9aa9-eb18-4e00-b1ad-002b8e197710,masih dokter,0,TEST,v1.0.0,2019-08-23 17:00:00
b9281f41-459d-4dc6-bf8e-b96c66cba3b7,suka dan jelas gitu,0,TEST,v1.0.0,2019-08-23 17:00:00
2d2d5986-1662-47e3-80d9-28e1627d2caa,dokternya baik enak ramah juga,0,TEST,v1.0.0,2019-08-23 17:00:00
d03ee6f1-8964-4c72-aa8a-fc0b10d06e3c,bagus saya ingin bertanya lagi,0,TEST,v1.0.0,2019-08-23 17:00:00
777990f2-ba60-4228-9b2c-25e49105095b,ter nge best,0,TEST,v1.0.0,2019-08-23 17:00:00
67cf43bd-7e92-4290-9048-5fc3125644d2,is the best lah,0,TEST,v1.0.0,2019-08-23 17:00:00
3d6d385c-2a18-4089-8efe-b76910a80ad2,sudah dijawab,0,TEST,v1.0.0,2019-08-23 17:00:00
84022bae-2010-40d5-afaf-1db2f0c6c0ff,terimakasih atas infonya ini sangat membantu,0,TEST,v1.0.0,2019-08-23 17:00:00
14f85299-84be-43be-bdf7-98ee57e187fb,oke juga,0,TEST,v1.0.0,2019-08-23 17:00:00
2f8b7de4-43c4-4834-b0a8-58afb32dc54d,saya puas akhirnya saya mengerti,0,TEST,v1.0.0,2019-08-23 17:00:00
6a8ffa80-c368-432b-864b-ef06987cccf8,tuntas,0,TEST,v1.0.0,2019-08-23 17:00:00
3476911c-879b-4aad-bd8c-3e70d78aa652,respon yang enak,0,TEST,v1.0.0,2019-08-23 17:00:00
a9cbb13d-a493-4896-ade2-92aafcb82060,puas 100 000,0,TEST,v1.0.0,2019-08-23 17:00:00
ccbdd69d-7282-4026-b164-6b89d4949f75,sukses,0,TEST,v1.0.0,2019-08-23 17:00:00
d8aaae70-fef1-4494-855f-508fce487e4e,terima kasih dok sudah mau jawab pertanyaan saya,0,TEST,v1.0.0,2019-08-23 17:00:00
c5a24e43-305f-46b2-8fa2-2b677391ec94,terima kasih banyak dok oh iya saya tidak mengalami pusing ataupun gatal pada daerah vagina hanya saja masih keluar darah sedikit,0,TEST,v1.0.0,2019-08-23 17:00:00
33c693a1-5828-44d4-becc-76aed1c09938,best apps,0,TEST,v1.0.0,2019-08-23 17:00:00
21326309-186f-47b9-8836-46417ec67aeb,bisa kapan saja di mana saja,0,TEST,v1.0.0,2019-08-23 17:00:00
fefb944a-6bd4-473a-8cf9-23b3374f7f05,matur suwun,0,TEST,v1.0.0,2019-08-23 17:00:00
f6c0addb-d14c-44e8-a2d4-592d251b4898,sangat jelas sekali penjelasannya mudah dipahami,0,TEST,v1.0.0,2019-08-23 17:00:00
26f57792-f1ca-4eb3-acda-f39bb851da40,terima kasih dok saya sangat puas jawaban dari dokter,0,TEST,v1.0.0,2019-08-23 17:00:00
bf4e8bef-d01f-4e03-b493-f35f0a9c4c40,dokter baik dan pelayanannya cukup membantu,0,TEST,v1.0.0,2019-08-23 17:00:00
05a57267-e026-45b5-8744-ce8e44be455c,thank you dokter,0,TEST,v1.0.0,2019-08-23 17:00:00
a920dfd3-5707-4018-be3e-c76fe790595c,dokternya top banget,0,TEST,v1.0.0,2019-08-23 17:00:00
49fca01c-cb36-4452-a93f-48b4aab8d417,dokter cantik aku suka,0,TEST,v1.0.0,2019-08-23 17:00:00
afd862cb-ee05-4809-9954-15a85fed59c8,the best banget,0,TEST,v1.0.0,2019-08-23 17:00:00
e6c3e998-2b0d-4f52-beb2-8634e2c9990b,puas banget sama dokter ini,0,TEST,v1.0.0,2019-08-23 17:00:00
663019cc-fd19-42cf-95cb-8f73ca62b21b,dokternya ramah banget sumpah,0,TEST,v1.0.0,2019-08-23 17:00:00
7d76bb7d-2686-4bf7-b462-2566ee3b3b17,terima kasih atas solusinya dok,0,TEST,v1.0.0,2019-08-23 17:00:00
505fbf34-be88-4c1b-880c-94fcfdb4f373,tidak sombong,0,TEST,v1.0.0,2019-08-23 17:00:00
ef9f4e43-1c03-493c-829b-c3d648eccc50,sudah aku jelas,0,TEST,v1.0.0,2019-08-23 17:00:00
651c9704-703d-4e52-ac66-405f9efda9c0,terima kasih dok mudah mudahan ini karena sumbatan menyusui karena saya sedang status busui,0,TEST,v1.0.0,2019-08-23 17:00:00
c36478e9-b267-4f46-a2a4-2e368cd26cbd,siap,0,TEST,v1.0.0,2019-08-23 17:00:00
bd857ff7-7b78-4c7d-9150-f57e851b9055,terima kasih dok jawabannya mudah dipahami,0,TEST,v1.0.0,2019-08-23 17:00:00
8afb4ca1-fe85-4746-a6ef-03db84dadc61,enak banget,0,TEST,v1.0.0,2019-08-23 17:00:00
eda37bce-6eed-4d85-8367-ce7280d1e468,detail banget ngasih informasinya,0,TEST,v1.0.0,2019-08-23 17:00:00
ce73b780-a209-4ebc-8d4a-6448e33f4f87,saya merasa sangat puas atas jawaban dokter tanya,0,TEST,v1.0.0,2019-08-23 17:00:00
ef45a701-464b-40ed-a3be-a463c50fb56a,dokter tes menjawab dengan sopan dan jelas serta mudah dipahami terima kasih dok,0,TEST,v1.0.0,2019-08-23 17:00:00
eade25c5-12f6-494f-b23d-680dc0c1882a,jadi bisa tahu gejalanya kanker darah,0,TEST,v1.0.0,2019-08-23 17:00:00
2b1093ac-6c0e-4113-a1b7-dea9afeaf100,rasa puas,0,TEST,v1.0.0,2019-08-23 17:00:00
9d7174d9-64b2-4e82-b721-7090c7f27e92,sangat detail,0,TEST,v1.0.0,2019-08-23 17:00:00
df316b17-f584-4448-9b53-c69e95605e8a,ramah begitu dokternya,0,TEST,v1.0.0,2019-08-23 17:00:00
4aeeff53-2e26-4f9c-bb7c-b83dee7d8a7f,the best,0,TEST,v1.0.0,2019-08-23 17:00:00
2d0e9ed5-454b-445b-9c7b-54173e4d0523,bagus banget pakai banget ampun benar aku suka cara ya terima kasih ya dok nanti alo saya mau tanya tolong dok dijawab,0,TEST,v1.0.0,2019-08-23 17:00:00
c6495847-5547-44eb-bee3-8eccd32b669d,mantap ibunya,0,TEST,v1.0.0,2019-08-23 17:00:00
5ef1d6d3-a859-400a-9eb1-4796ca0fabae,menghilangkan rasa kecemasan,0,TEST,v1.0.0,2019-08-23 17:00:00
284cf9bf-36fb-4875-b888-3208aa4efb0d,dokternya ramah banget cantik,0,TEST,v1.0.0,2019-08-23 17:00:00
3c4b6a22-ebb7-45d1-bbad-106b1b76125d,dokter hebat,0,TEST,v1.0.0,2019-08-23 17:00:00
47754b2c-53a5-4b2e-844b-5fd1192a680a,welcome banget,0,TEST,v1.0.0,2019-08-23 17:00:00
a0916059-22ae-4f57-8440-5a7b677fd4fa,bagus sekali,0,TEST,v1.0.0,2019-08-23 17:00:00
1abd3a57-573f-4cc7-a39b-cd36c430a029,ya bisa bertanya sambil tidur tiduran tanpa pergi ke rumah sakit,0,TEST,v1.0.0,2019-08-23 17:00:00
e6641468-ae8f-458c-a57e-ace7157036dd,minimal saya bisa mengenali penyakit luka saya seperti penyebabnya dan penanganan awal,0,TEST,v1.0.0,2019-08-23 17:00:00
b0d4109a-c3ee-40f9-98aa-9023e99a9518,dokternya bagus semua,0,TEST,v1.0.0,2019-08-23 17:00:00
648e2938-0df0-40f8-8c08-b189f18c9cab,benar benar recommended konsultasinya,0,TEST,v1.0.0,2019-08-23 17:00:00
2b629757-ea98-45be-9ae5-777bce01c8fc,terima kasih dok karena saya bingung sudah diterapi di rs katanya kram otot tapi tetap masih linu setelah terapi dan saya minta cek darah tapi trombosit pun normal yang saya tanya dok kenapa linu ini berkelanjutan setiap menit bahkan ada saja yang dirasa linunya dalam 1 menit spontan berpindah dok,0,TEST,v1.0.0,2019-08-23 17:00:00
5c2fbb0d-4727-4030-b213-8215f658a209,sangat membantu jika tidak punya waktu ke dokter,0,TEST,v1.0.0,2019-08-23 17:00:00
3470ddb5-978e-4e8f-ac06-ab84f10a464f,cepat respon,0,TEST,v1.0.0,2019-08-23 17:00:00
579f7b22-11ab-48f9-8386-df81c250c02d,dokter yang menyenangkan,0,TEST,v1.0.0,2019-08-23 17:00:00
e68e64f4-bb2b-47cc-9059-8d61d20b7e93,dokter ini cantik meleleh dan jadi pengen sakit,0,TEST,v1.0.0,2019-08-23 17:00:00
18343969-6a80-4d30-99ab-2bfd6dfc1780,sarannya cocok,0,TEST,v1.0.0,2019-08-23 17:00:00
f9d61237-150b-49b5-ad33-a899795c1aad,mantap kali,0,TEST,v1.0.0,2019-08-23 17:00:00
9cc7b019-9ee4-4d3d-b2a9-a0d41a7fe1de,terbaik dan selalu membantu terima kasih,0,TEST,v1.0.0,2019-08-23 17:00:00
71d92828-3401-4efd-8231-277c2f5dc2be,ya betul apa yang dikatakan dokter saya sekarang tahu kenapa saya begini terima kasih,0,TEST,v1.0.0,2019-08-23 17:00:00
d5db954c-8360-429e-8f07-632b920ac179,terima kasih untuk jawabannya semoga ini bisa membantu saya,0,TEST,v1.0.0,2019-08-23 17:00:00
feb3bc4e-4ee7-45d8-893f-ceeda436f501,ramah baik cantik terima kasih,0,TEST,v1.0.0,2019-08-23 17:00:00
700d4ae8-7f6c-4c7b-a031-50d95c84a8de,masih ya dok,0,TEST,v1.0.0,2019-08-23 17:00:00
15777be7-386a-4f67-8cba-be5d57924c0d,terselesaikan,0,TEST,v1.0.0,2019-08-23 17:00:00
173580e8-dce2-41b9-894b-10eec335fa2d,iya bagus sih,0,TEST,v1.0.0,2019-08-23 17:00:00
804ffef8-6092-4840-b941-bf44f336aad9,terima kasih dok semoga saran dokter bisa menjadi penyembuhan buat saya yang selama ini saya aktif sosialisasi sama teman saya jadi enggak seperti ini lagi,0,TEST,v1.0.0,2019-08-23 17:00:00
bba8b429-0d48-46e0-a081-529b81afacef,penjelasan mengenai penyakit yang dialami sangat jelas dan membantu,0,TEST,v1.0.0,2019-08-23 17:00:00
a5c7d1ec-5273-42ff-8e9f-90fa4a5409e9,ya amin terima kasih dok sarannya,0,TEST,v1.0.0,2019-08-23 17:00:00
fee6de94-f48f-4ae7-bb5f-46d3d902557e,baik ramah dan sangat membantu penjelasannya juga jelas,0,TEST,v1.0.0,2019-08-23 17:00:00
004abc38-6c7e-4996-bd6b-b5973ab2eb16,membantuku,0,TEST,v1.0.0,2019-08-23 17:00:00
ca050f57-9871-486d-a017-65d59be6ded6,sukses selalu,0,TEST,v1.0.0,2019-08-23 17:00:00
22db5322-e878-4685-8fa9-788e9862f934,top jawaban memuaskan,0,TEST,v1.0.0,2019-08-23 17:00:00
6e5c9fe1-91c9-4c1f-a994-7d962e424fa6,dok puas sih,0,TEST,v1.0.0,2019-08-23 17:00:00
f24b0253-9f05-4a60-80f4-a7246f2d246b,sangat membantu sekali jadi tahu harus berbuat apa untuk anak yang mengalami diare,0,TEST,v1.0.0,2019-08-23 17:00:00
fe368222-8ed6-43b6-a6f0-33428c157a30,baik sekali dokternya pas analisanya,0,TEST,v1.0.0,2019-08-23 17:00:00
3bcecf1e-7e13-4dc0-aa4d-c38fef9f978d,good,0,TEST,v1.0.0,2019-08-23 17:00:00
4be32cda-8d76-4ea7-a21e-228227d27bce,puas tapi ada lagi yang mau aku tanyakan,0,TEST,v1.0.0,2019-08-23 17:00:00
83ee7caa-8f0c-4e11-875f-14bb39e457df,jelas banget dokternya,0,TEST,v1.0.0,2019-08-23 17:00:00
bc5fcc3e-2abf-4f87-a37b-dde840cff553,ganteng banget dokternya tapi enggak tahu sudah menikah belum ya kalau belum aku mau deh,0,TEST,v1.0.0,2019-08-23 17:00:00
7f47c7f0-b165-4664-bf40-bb6261e965b0,pemaparannya jelas,0,TEST,v1.0.0,2019-08-23 17:00:00
2805501f-d3e7-4db5-b034-9d6f90ee3d3f,terima kasih dok jawabannya dok sangat membantu saya,0,TEST,v1.0.0,2019-08-23 17:00:00
08b5dfe8-8da7-4649-82b8-a1daed0db483,benar benar sangat membantu,0,TEST,v1.0.0,2019-08-23 17:00:00
